"id_location";"id_client";"code_client";"prenom";"nom";"email";"id_ville";"ville";"id_pays";"pays";"code_pays";"id_temps";"date_location";"annee";"mois";"jour";"trimestre";"id_contenu";"id_categorie_film";"id_langue_film";"acteur_principal";"date_retour";"montant"
29962;88;B88H92;BONNIE;HUGHES;BONNIE.HUGHES@sakilacustomer.org;113;Cheju;86;South Korea;F2E2;29962;2022-07-06;2022;7;6;3;29962;2;1;191;20220711;0.99
29967;88;B88H92;BONNIE;HUGHES;BONNIE.HUGHES@sakilacustomer.org;113;Cheju;86;South Korea;F2E2;29967;2022-07-12;2022;7;12;3;29967;15;1;5;20220719;4.99
29974;89;J89F93;JULIA;FLORES;JULIA.FLORES@sakilacustomer.org;289;La Plata;6;Argentina;E7F8;29974;2022-07-08;2022;7;8;3;29974;6;1;138;20220713;0.99
29989;89;J89F93;JULIA;FLORES;JULIA.FLORES@sakilacustomer.org;289;La Plata;6;Argentina;E7F8;29989;2022-07-31;2022;7;31;3;29989;16;1;176;20220805;4.99
29999;90;R90W94;RUBY;WASHINGTON;RUBY.WASHINGTON@sakilacustomer.org;332;Meixian;23;China;C5FF;29999;2022-07-29;2022;7;29;3;29999;7;1;190;20220730;0.99
30003;91;L91B95;LOIS;BUTLER;LOIS.BUTLER@sakilacustomer.org;53;Bandar Seri Begawan;16;Brunei;A3F2;30003;2022-07-06;2022;7;6;3;30003;4;1;176;20220708;0.99
30009;91;L91B95;LOIS;BUTLER;LOIS.BUTLER@sakilacustomer.org;53;Bandar Seri Begawan;16;Brunei;A3F2;30009;2022-07-09;2022;7;9;3;30009;15;1;91;20220714;1.99
30023;92;T92S96;TINA;SIMMONS;TINA.SIMMONS@sakilacustomer.org;183;Goinia;15;Brazil;CD6C;30023;2022-07-06;2022;7;6;3;30023;13;1;155;20220714;7.99
30033;92;T92S96;TINA;SIMMONS;TINA.SIMMONS@sakilacustomer.org;183;Goinia;15;Brazil;CD6C;30033;2022-07-28;2022;7;28;3;30033;7;1;191;20220804;1.99
30034;92;T92S96;TINA;SIMMONS;TINA.SIMMONS@sakilacustomer.org;183;Goinia;15;Brazil;CD6C;30034;2022-07-29;2022;7;29;3;30034;7;1;12;20220731;4.99
30038;93;P93F97;PHYLLIS;FOSTER;PHYLLIS.FOSTER@sakilacustomer.org;592;Zalantun;23;China;C5FF;30038;2022-07-09;2022;7;9;3;30038;15;1;149;20220713;4.99
30043;94;N94G98;NORMA;GONZALES;NORMA.GONZALES@sakilacustomer.org;82;Bislig;75;Philippines;EEF5;30043;2022-07-07;2022;7;7;3;30043;12;1;108;20220713;0.99
30055;95;P95B99;PAULA;BRYANT;PAULA.BRYANT@sakilacustomer.org;399;Pathankot;44;India;CF87;30055;2022-07-30;2022;7;30;3;30055;15;1;95;20220808;6.99
30059;96;D96A100;DIANA;ALEXANDER;DIANA.ALEXANDER@sakilacustomer.org;41;Augusta-Richmond County;103;United States;C5AB;30059;2022-07-06;2022;7;6;3;30059;2;1;134;20220709;2.99
30062;96;D96A100;DIANA;ALEXANDER;DIANA.ALEXANDER@sakilacustomer.org;41;Augusta-Richmond County;103;United States;C5AB;30062;2022-07-10;2022;7;10;3;30062;4;1;107;20220714;0.99
30067;96;D96A100;DIANA;ALEXANDER;DIANA.ALEXANDER@sakilacustomer.org;41;Augusta-Richmond County;103;United States;C5AB;30067;2022-07-30;2022;7;30;3;30067;5;1;81;20220804;3.99
30079;97;A97R101;ANNIE;RUSSELL;ANNIE.RUSSELL@sakilacustomer.org;534;Tete;63;Mozambique;"82F8";30079;2022-07-27;2022;7;27;3;30079;9;1;27;20220803;5.99
30082;97;A97R101;ANNIE;RUSSELL;ANNIE.RUSSELL@sakilacustomer.org;534;Tete;63;Mozambique;"82F8";30082;2022-07-31;2022;7;31;3;30082;9;1;67;20220801;4.99
30090;98;L98G102;LILLIAN;GRIFFIN;LILLIAN.GRIFFIN@sakilacustomer.org;12;al-Ayn;101;United Arab Emirates;"6B40";30090;2022-07-29;2022;7;29;3;30090;8;1;119;20220807;5.99
30092;99;E99D103;EMILY;DIAZ;EMILY.DIAZ@sakilacustomer.org;268;Kimchon;86;South Korea;F2E2;30092;2022-07-06;2022;7;6;3;30092;8;1;75;20220715;6.99
30097;99;E99D103;EMILY;DIAZ;EMILY.DIAZ@sakilacustomer.org;268;Kimchon;86;South Korea;F2E2;30097;2022-07-08;2022;7;8;3;30097;13;1;37;20220714;2.99
30100;99;E99D103;EMILY;DIAZ;EMILY.DIAZ@sakilacustomer.org;268;Kimchon;86;South Korea;F2E2;30100;2022-07-11;2022;7;11;3;30100;6;1;12;20220712;2.99
30104;99;E99D103;EMILY;DIAZ;EMILY.DIAZ@sakilacustomer.org;268;Kimchon;86;South Korea;F2E2;30104;2022-07-28;2022;7;28;3;30104;1;1;44;20220730;0.99
30119;100;R100H104;ROBIN;HAYES;ROBIN.HAYES@sakilacustomer.org;238;Jelets;80;Russian Federation;F3B2;30119;2022-07-30;2022;7;30;3;30119;2;1;120;20220731;4.99
30124;101;P101M105;PEGGY;MYERS;PEGGY.MYERS@sakilacustomer.org;2;Abha;82;Saudi Arabia;"36A3";30124;2022-07-10;2022;7;10;3;30124;14;1;121;20220712;2.99
30126;101;P101M105;PEGGY;MYERS;PEGGY.MYERS@sakilacustomer.org;2;Abha;82;Saudi Arabia;"36A3";30126;2022-07-27;2022;7;27;3;30126;3;1;20;20220803;5.99
30128;101;P101M105;PEGGY;MYERS;PEGGY.MYERS@sakilacustomer.org;2;Abha;82;Saudi Arabia;"36A3";30128;2022-07-29;2022;7;29;3;30128;11;1;170;20220801;0.99
30136;102;C102F106;CRYSTAL;FORD;CRYSTAL.FORD@sakilacustomer.org;34;Ashdod;48;Israel;"8637";30136;2022-07-07;2022;7;7;3;30136;8;1;187;20220716;6.99
30137;102;C102F106;CRYSTAL;FORD;CRYSTAL.FORD@sakilacustomer.org;34;Ashdod;48;Israel;"8637";30137;2022-07-08;2022;7;8;3;30137;5;1;110;20220716;3.99
30141;102;C102F106;CRYSTAL;FORD;CRYSTAL.FORD@sakilacustomer.org;34;Ashdod;48;Israel;"8637";30141;2022-07-09;2022;7;9;3;30141;1;1;112;20220716;5.99
30145;102;C102F106;CRYSTAL;FORD;CRYSTAL.FORD@sakilacustomer.org;34;Ashdod;48;Israel;"8637";30145;2022-07-27;2022;7;27;3;30145;5;1;115;20220729;0.99
30147;102;C102F106;CRYSTAL;FORD;CRYSTAL.FORD@sakilacustomer.org;34;Ashdod;48;Israel;"8637";30147;2022-07-28;2022;7;28;3;30147;6;1;37;20220731;0.99
30154;103;G103H107;GLADYS;HAMILTON;GLADYS.HAMILTON@sakilacustomer.org;220;Ilorin;69;Nigeria;"36CA";30154;2022-07-06;2022;7;6;3;30154;8;1;48;20220714;6.99
30157;103;G103H107;GLADYS;HAMILTON;GLADYS.HAMILTON@sakilacustomer.org;220;Ilorin;69;Nigeria;"36CA";30157;2022-07-07;2022;7;7;3;30157;2;1;43;20220713;2.99
30160;103;G103H107;GLADYS;HAMILTON;GLADYS.HAMILTON@sakilacustomer.org;220;Ilorin;69;Nigeria;"36CA";30160;2022-07-09;2022;7;9;3;30160;2;1;65;20220717;4.99
30163;103;G103H107;GLADYS;HAMILTON;GLADYS.HAMILTON@sakilacustomer.org;220;Ilorin;69;Nigeria;"36CA";30163;2022-07-26;2022;7;26;3;30163;2;1;40;20220730;2.99
30164;103;G103H107;GLADYS;HAMILTON;GLADYS.HAMILTON@sakilacustomer.org;220;Ilorin;69;Nigeria;"36CA";30164;2022-07-27;2022;7;27;3;30164;6;1;197;20220728;0.99
30168;103;G103H107;GLADYS;HAMILTON;GLADYS.HAMILTON@sakilacustomer.org;220;Ilorin;69;Nigeria;"36CA";30168;2022-07-30;2022;7;30;3;30168;14;1;75;20220801;4.99
30170;104;R104G108;RITA;GRAHAM;RITA.GRAHAM@sakilacustomer.org;543;Toulon;34;France;"1B41";30170;2022-07-07;2022;7;7;3;30170;2;1;95;20220716;6.99
30172;104;R104G108;RITA;GRAHAM;RITA.GRAHAM@sakilacustomer.org;543;Toulon;34;France;"1B41";30172;2022-07-08;2022;7;8;3;30172;2;1;106;20220716;7.99
30174;104;R104G108;RITA;GRAHAM;RITA.GRAHAM@sakilacustomer.org;543;Toulon;34;France;"1B41";30174;2022-07-09;2022;7;9;3;30174;8;1;182;20220717;1.99
30175;104;R104G108;RITA;GRAHAM;RITA.GRAHAM@sakilacustomer.org;543;Toulon;34;France;"1B41";30175;2022-07-27;2022;7;27;3;30175;5;1;102;20220802;2.99
30179;105;D105S109;DAWN;SULLIVAN;DAWN.SULLIVAN@sakilacustomer.org;173;Funafuti;99;Tuvalu;"599A";30179;2022-07-09;2022;7;9;3;30179;14;1;31;20220711;4.99
30180;105;D105S109;DAWN;SULLIVAN;DAWN.SULLIVAN@sakilacustomer.org;173;Funafuti;99;Tuvalu;"599A";30180;2022-07-09;2022;7;9;3;30180;12;1;87;20220718;4.99
30182;105;D105S109;DAWN;SULLIVAN;DAWN.SULLIVAN@sakilacustomer.org;173;Funafuti;99;Tuvalu;"599A";30182;2022-07-10;2022;7;10;3;30182;13;1;78;20220712;4.99
30187;105;D105S109;DAWN;SULLIVAN;DAWN.SULLIVAN@sakilacustomer.org;173;Funafuti;99;Tuvalu;"599A";30187;2022-07-30;2022;7;30;3;30187;15;1;53;20220807;5.99
30194;106;C106W110;CONNIE;WALLACE;CONNIE.WALLACE@sakilacustomer.org;225;Ivanovo;80;Russian Federation;F3B2;30194;2022-07-27;2022;7;27;3;30194;11;1;87;20220805;3.99
30201;107;F107W111;FLORENCE;WOODS;FLORENCE.WOODS@sakilacustomer.org;334;Merlo;6;Argentina;E7F8;30201;2022-07-09;2022;7;9;3;30201;12;1;47;20220718;4.99
30210;107;F107W111;FLORENCE;WOODS;FLORENCE.WOODS@sakilacustomer.org;334;Merlo;6;Argentina;E7F8;30210;2022-07-28;2022;7;28;3;30210;6;1;52;20220804;4.99
30212;107;F107W111;FLORENCE;WOODS;FLORENCE.WOODS@sakilacustomer.org;334;Merlo;6;Argentina;E7F8;30212;2022-07-30;2022;7;30;3;30212;8;1;139;20220802;2.99
30227;109;E109W113;EDNA;WEST;EDNA.WEST@sakilacustomer.org;273;Klerksdorp;85;South Africa;"1251";30227;2022-07-08;2022;7;8;3;30227;13;1;142;20220710;4.99
30229;109;E109W113;EDNA;WEST;EDNA.WEST@sakilacustomer.org;273;Klerksdorp;85;South Africa;"1251";30229;2022-07-09;2022;7;9;3;30229;3;1;194;20220715;2.99
30231;109;E109W113;EDNA;WEST;EDNA.WEST@sakilacustomer.org;273;Klerksdorp;85;South Africa;"1251";30231;2022-07-27;2022;7;27;3;30231;12;1;6;20220731;0.99
30239;110;T110J114;TIFFANY;JORDAN;TIFFANY.JORDAN@sakilacustomer.org;159;Enshi;23;China;C5FF;30239;2022-07-27;2022;7;27;3;30239;2;1;139;20220729;0.99
30241;110;T110J114;TIFFANY;JORDAN;TIFFANY.JORDAN@sakilacustomer.org;159;Enshi;23;China;C5FF;30241;2022-07-27;2022;7;27;3;30241;8;1;72;20220728;2.99
30245;111;C111O115;CARMEN;OWENS;CARMEN.OWENS@sakilacustomer.org;102;Caracas;104;Venezuela;"910F";30245;2022-07-07;2022;7;7;3;30245;1;1;43;20220710;4.99
30246;111;C111O115;CARMEN;OWENS;CARMEN.OWENS@sakilacustomer.org;102;Caracas;104;Venezuela;"910F";30246;2022-07-07;2022;7;7;3;30246;1;1;6;20220711;0.99
30259;112;R112R116;ROSA;REYNOLDS;ROSA.REYNOLDS@sakilacustomer.org;292;Lancaster;103;United States;C5AB;30259;2022-07-31;2022;7;31;3;30259;4;1;30;20220806;5.99
30265;113;C113F117;CINDY;FISHER;CINDY.FISHER@sakilacustomer.org;132;Cuman;104;Venezuela;"910F";30265;2022-07-09;2022;7;9;3;30265;12;1;121;20220715;2.99
30276;114;G114E118;GRACE;ELLIS;GRACE.ELLIS@sakilacustomer.org;148;Duisburg;38;Germany;C00E;30276;2022-07-07;2022;7;7;3;30276;3;1;59;20220707;0.99
30283;114;G114E118;GRACE;ELLIS;GRACE.ELLIS@sakilacustomer.org;148;Duisburg;38;Germany;C00E;30283;2022-07-27;2022;7;27;3;30283;2;1;88;20220729;2.99
30284;114;G114E118;GRACE;ELLIS;GRACE.ELLIS@sakilacustomer.org;148;Duisburg;38;Germany;C00E;30284;2022-07-27;2022;7;27;3;30284;7;1;127;20220730;2.99
30288;114;G114E118;GRACE;ELLIS;GRACE.ELLIS@sakilacustomer.org;148;Duisburg;38;Germany;C00E;30288;2022-07-31;2022;7;31;3;30288;1;1;174;20220804;4.99
30293;115;W115H119;WENDY;HARRISON;WENDY.HARRISON@sakilacustomer.org;365;Nezahualcyotl;60;Mexico;C350;30293;2022-07-11;2022;7;11;3;30293;6;1;56;20220716;2.99
30299;115;W115H119;WENDY;HARRISON;WENDY.HARRISON@sakilacustomer.org;365;Nezahualcyotl;60;Mexico;C350;30299;2022-07-27;2022;7;27;3;30299;4;1;165;20220730;4.99
30305;116;V116G120;VICTORIA;GIBSON;VICTORIA.GIBSON@sakilacustomer.org;403;Pemalang;45;Indonesia;"9F5D";30305;2022-07-06;2022;7;6;3;30305;1;1;168;20220707;2.99
30309;116;V116G120;VICTORIA;GIBSON;VICTORIA.GIBSON@sakilacustomer.org;403;Pemalang;45;Indonesia;"9F5D";30309;2022-07-12;2022;7;12;3;30309;8;1;68;20220720;4.99
30310;116;V116G120;VICTORIA;GIBSON;VICTORIA.GIBSON@sakilacustomer.org;403;Pemalang;45;Indonesia;"9F5D";30310;2022-07-27;2022;7;27;3;30310;4;1;29;20220729;0.99
30313;116;V116G120;VICTORIA;GIBSON;VICTORIA.GIBSON@sakilacustomer.org;403;Pemalang;45;Indonesia;"9F5D";30313;2022-07-31;2022;7;31;3;30313;8;1;95;20220806;3.99
30314;117;E117M121;EDITH;MCDONALD;EDITH.MCDONALD@sakilacustomer.org;176;Gandhinagar;44;India;CF87;30314;2022-07-09;2022;7;9;3;30314;9;1;23;20220718;5.99
30319;118;K118C122;KIM;CRUZ;KIM.CRUZ@sakilacustomer.org;185;Grand Prairie;103;United States;C5AB;30319;2022-07-08;2022;7;8;3;30319;4;1;109;20220714;0.99
30321;118;K118C122;KIM;CRUZ;KIM.CRUZ@sakilacustomer.org;185;Grand Prairie;103;United States;C5AB;30321;2022-07-11;2022;7;11;3;30321;15;1;135;20220715;0.99
30323;118;K118C122;KIM;CRUZ;KIM.CRUZ@sakilacustomer.org;185;Grand Prairie;103;United States;C5AB;30323;2022-07-27;2022;7;27;3;30323;5;1;53;20220729;2.99
30327;118;K118C122;KIM;CRUZ;KIM.CRUZ@sakilacustomer.org;185;Grand Prairie;103;United States;C5AB;30327;2022-07-29;2022;7;29;3;30327;15;1;16;20220805;7.99
30341;120;S120O124;SYLVIA;ORTIZ;SYLVIA.ORTIZ@sakilacustomer.org;147;Dos Quebradas;24;Colombia;"4FC6";30341;2022-07-07;2022;7;7;3;30341;13;1;80;20220713;3.99
30355;121;J121G125;JOSEPHINE;GOMEZ;JOSEPHINE.GOMEZ@sakilacustomer.org;164;Etawah;44;India;CF87;30355;2022-07-27;2022;7;27;3;30355;1;1;192;20220729;0.99
30356;121;J121G125;JOSEPHINE;GOMEZ;JOSEPHINE.GOMEZ@sakilacustomer.org;164;Etawah;44;India;CF87;30356;2022-07-27;2022;7;27;3;30356;3;1;127;20220730;0.99
30364;122;T122M126;THELMA;MURRAY;THELMA.MURRAY@sakilacustomer.org;305;Lima;74;Peru;AD7D;30364;2022-07-07;2022;7;7;3;30364;13;1;119;20220713;7.99
30368;122;T122M126;THELMA;MURRAY;THELMA.MURRAY@sakilacustomer.org;305;Lima;74;Peru;AD7D;30368;2022-07-11;2022;7;11;3;30368;16;1;150;20220714;0.99
30375;122;T122M126;THELMA;MURRAY;THELMA.MURRAY@sakilacustomer.org;305;Lima;74;Peru;AD7D;30375;2022-07-29;2022;7;29;3;30375;7;1;13;20220805;5.99
30378;123;S123F127;SHANNON;FREEMAN;SHANNON.FREEMAN@sakilacustomer.org;566;Varanasi (Benares);44;India;CF87;30378;2022-07-08;2022;7;8;3;30378;13;1;158;20220717;8.99
30380;123;S123F127;SHANNON;FREEMAN;SHANNON.FREEMAN@sakilacustomer.org;566;Varanasi (Benares);44;India;CF87;30380;2022-07-28;2022;7;28;3;30380;3;1;150;20220803;2.99
30385;123;S123F127;SHANNON;FREEMAN;SHANNON.FREEMAN@sakilacustomer.org;566;Varanasi (Benares);44;India;CF87;30385;2022-07-31;2022;7;31;3;30385;14;1;81;20220802;4.99
30395;125;E125W129;ETHEL;WEBB;ETHEL.WEBB@sakilacustomer.org;85;Boksburg;85;South Africa;"1251";30395;2022-07-06;2022;7;6;3;30395;6;1;182;20220713;4.99
30398;125;E125W129;ETHEL;WEBB;ETHEL.WEBB@sakilacustomer.org;85;Boksburg;85;South Africa;"1251";30398;2022-07-11;2022;7;11;3;30398;1;1;104;20220718;0.99
30402;125;E125W129;ETHEL;WEBB;ETHEL.WEBB@sakilacustomer.org;85;Boksburg;85;South Africa;"1251";30402;2022-07-28;2022;7;28;3;30402;5;1;194;20220802;0.99
30421;126;E126S130;ELLEN;SIMPSON;ELLEN.SIMPSON@sakilacustomer.org;410;Po;15;Brazil;CD6C;30421;2022-07-28;2022;7;28;3;30421;1;1;53;20220801;2.99
30425;127;E127S131;ELAINE;STEVENS;ELAINE.STEVENS@sakilacustomer.org;484;Smolensk;80;Russian Federation;F3B2;30425;2022-07-08;2022;7;8;3;30425;16;1;92;20220712;5.99
30440;128;M128T132;MARJORIE;TUCKER;MARJORIE.TUCKER@sakilacustomer.org;236;Jastrzebie-Zdrj;76;Poland;E492;30440;2022-07-27;2022;7;27;3;30440;2;1;128;20220729;4.99
30442;128;M128T132;MARJORIE;TUCKER;MARJORIE.TUCKER@sakilacustomer.org;236;Jastrzebie-Zdrj;76;Poland;E492;30442;2022-07-30;2022;7;30;3;30442;16;1;61;20220806;5.99
30454;129;C129P133;CARRIE;PORTER;CARRIE.PORTER@sakilacustomer.org;302;Liaocheng;23;China;C5FF;30454;2022-07-08;2022;7;8;3;30454;4;1;40;20220716;0.99
30476;131;M131H135;MONICA;HICKS;MONICA.HICKS@sakilacustomer.org;345;Mukateve;100;Ukraine;"0B82";30476;2022-07-10;2022;7;10;3;30476;15;1;165;20220716;3.99
30483;132;E132C136;ESTHER;CRAWFORD;ESTHER.CRAWFORD@sakilacustomer.org;87;Botshabelo;85;South Africa;"1251";30483;2022-07-06;2022;7;6;3;30483;3;1;97;20220709;0.99
30490;132;E132C136;ESTHER;CRAWFORD;ESTHER.CRAWFORD@sakilacustomer.org;87;Botshabelo;85;South Africa;"1251";30490;2022-07-10;2022;7;10;3;30490;12;1;196;20220715;5.99
30496;132;E132C136;ESTHER;CRAWFORD;ESTHER.CRAWFORD@sakilacustomer.org;87;Botshabelo;85;South Africa;"1251";30496;2022-07-28;2022;7;28;3;30496;9;1;5;20220801;1.99
30497;133;P133H137;PAULINE;HENRY;PAULINE.HENRY@sakilacustomer.org;541;Torren;60;Mexico;C350;30497;2022-07-08;2022;7;8;3;30497;5;1;36;20220713;6.99
30506;133;P133H137;PAULINE;HENRY;PAULINE.HENRY@sakilacustomer.org;541;Torren;60;Mexico;C350;30506;2022-07-29;2022;7;29;3;30506;6;1;40;20220806;6.99
30510;134;E134B138;EMMA;BOYD;EMMA.BOYD@sakilacustomer.org;421;Qalyub;29;Egypt;"46B4";30510;2022-07-09;2022;7;9;3;30510;5;1;110;20220714;4.99
30511;134;E134B138;EMMA;BOYD;EMMA.BOYD@sakilacustomer.org;421;Qalyub;29;Egypt;"46B4";30511;2022-07-11;2022;7;11;3;30511;9;1;67;20220715;2.99
30512;134;E134B138;EMMA;BOYD;EMMA.BOYD@sakilacustomer.org;421;Qalyub;29;Egypt;"46B4";30512;2022-07-12;2022;7;12;3;30512;11;1;192;20220716;0.99
30517;135;J135M139;JUANITA;MASON;JUANITA.MASON@sakilacustomer.org;417;Pune;44;India;CF87;30517;2022-07-09;2022;7;9;3;30517;5;1;149;20220718;7.99
30521;135;J135M139;JUANITA;MASON;JUANITA.MASON@sakilacustomer.org;417;Pune;44;India;CF87;30521;2022-07-12;2022;7;12;3;30521;6;1;154;20220719;3.99
30523;135;J135M139;JUANITA;MASON;JUANITA.MASON@sakilacustomer.org;417;Pune;44;India;CF87;30523;2022-07-27;2022;7;27;3;30523;1;1;141;20220728;0.99
30525;135;J135M139;JUANITA;MASON;JUANITA.MASON@sakilacustomer.org;417;Pune;44;India;CF87;30525;2022-07-28;2022;7;28;3;30525;15;1;107;20220730;0.99
30526;135;J135M139;JUANITA;MASON;JUANITA.MASON@sakilacustomer.org;417;Pune;44;India;CF87;30526;2022-07-29;2022;7;29;3;30526;9;1;105;20220729;0.99
30530;136;A136M140;ANITA;MORALES;ANITA.MORALES@sakilacustomer.org;211;Hubli-Dharwad;44;India;CF87;30530;2022-07-08;2022;7;8;3;30530;12;1;58;20220714;0.99
30532;136;A136M140;ANITA;MORALES;ANITA.MORALES@sakilacustomer.org;211;Hubli-Dharwad;44;India;CF87;30532;2022-07-11;2022;7;11;3;30532;9;1;81;20220718;3.99
30535;136;A136M140;ANITA;MORALES;ANITA.MORALES@sakilacustomer.org;211;Hubli-Dharwad;44;India;CF87;30535;2022-07-31;2022;7;31;3;30535;1;1;20;20220807;5.99
30539;137;R137K141;RHONDA;KENNEDY;RHONDA.KENNEDY@sakilacustomer.org;29;Apeldoorn;67;Netherlands;ABA5;30539;2022-07-07;2022;7;7;3;30539;14;1;137;20220716;6.99
30541;137;R137K141;RHONDA;KENNEDY;RHONDA.KENNEDY@sakilacustomer.org;29;Apeldoorn;67;Netherlands;ABA5;30541;2022-07-09;2022;7;9;3;30541;13;1;27;20220713;2.99
30543;137;R137K141;RHONDA;KENNEDY;RHONDA.KENNEDY@sakilacustomer.org;29;Apeldoorn;67;Netherlands;ABA5;30543;2022-07-10;2022;7;10;3;30543;3;1;151;20220714;2.99
30549;137;R137K141;RHONDA;KENNEDY;RHONDA.KENNEDY@sakilacustomer.org;29;Apeldoorn;67;Netherlands;ABA5;30549;2022-07-30;2022;7;30;3;30549;9;1;2;20220731;4.99
30551;137;R137K141;RHONDA;KENNEDY;RHONDA.KENNEDY@sakilacustomer.org;29;Apeldoorn;67;Netherlands;ABA5;30551;2022-07-30;2022;7;30;3;30551;15;1;141;20220807;7.99
30552;137;R137K141;RHONDA;KENNEDY;RHONDA.KENNEDY@sakilacustomer.org;29;Apeldoorn;67;Netherlands;ABA5;30552;2022-07-31;2022;7;31;3;30552;9;1;93;20220807;4.99
30558;138;H138W142;HAZEL;WARREN;HAZEL.WARREN@sakilacustomer.org;207;Hohhot;23;China;C5FF;30558;2022-07-10;2022;7;10;3;30558;12;1;33;20220714;4.99
30560;138;H138W142;HAZEL;WARREN;HAZEL.WARREN@sakilacustomer.org;207;Hohhot;23;China;C5FF;30560;2022-07-12;2022;7;12;3;30560;3;1;122;20220713;0.99
30561;138;H138W142;HAZEL;WARREN;HAZEL.WARREN@sakilacustomer.org;207;Hohhot;23;China;C5FF;30561;2022-07-27;2022;7;27;3;30561;12;1;96;20220728;2.99
30595;141;D141R145;DEBBIE;REYES;DEBBIE.REYES@sakilacustomer.org;172;Fukuyama;50;Japan;"3793";30595;2022-07-26;2022;7;26;3;30595;16;1;54;20220731;4.99
30596;141;D141R145;DEBBIE;REYES;DEBBIE.REYES@sakilacustomer.org;172;Fukuyama;50;Japan;"3793";30596;2022-07-28;2022;7;28;3;30596;3;1;127;20220729;2.99
30597;141;D141R145;DEBBIE;REYES;DEBBIE.REYES@sakilacustomer.org;172;Fukuyama;50;Japan;"3793";30597;2022-07-29;2022;7;29;3;30597;11;1;186;20220730;4.99
30611;143;L143G147;LESLIE;GORDON;LESLIE.GORDON@sakilacustomer.org;266;Kilis;97;Turkey;"2C55";30611;2022-07-07;2022;7;7;3;30611;5;1;175;20220714;7.99
30616;143;L143G147;LESLIE;GORDON;LESLIE.GORDON@sakilacustomer.org;266;Kilis;97;Turkey;"2C55";30616;2022-07-29;2022;7;29;3;30616;11;1;101;20220731;0.99
30618;143;L143G147;LESLIE;GORDON;LESLIE.GORDON@sakilacustomer.org;266;Kilis;97;Turkey;"2C55";30618;2022-07-31;2022;7;31;3;30618;9;1;38;20220805;1.99
30619;143;L143G147;LESLIE;GORDON;LESLIE.GORDON@sakilacustomer.org;266;Kilis;97;Turkey;"2C55";30619;2022-07-31;2022;7;31;3;30619;8;1;78;20220803;0.99
30620;144;C144S148;CLARA;SHAW;CLARA.SHAW@sakilacustomer.org;340;Molodetno;13;Belarus;EF2F;30620;2022-07-08;2022;7;8;3;30620;2;1;32;20220717;6.99
30630;144;C144S148;CLARA;SHAW;CLARA.SHAW@sakilacustomer.org;340;Molodetno;13;Belarus;EF2F;30630;2022-07-28;2022;7;28;3;30630;16;1;106;20220804;0.99
30632;144;C144S148;CLARA;SHAW;CLARA.SHAW@sakilacustomer.org;340;Molodetno;13;Belarus;EF2F;30632;2022-07-29;2022;7;29;3;30632;3;1;175;20220804;5.99
30647;145;L145H149;LUCILLE;HOLMES;LUCILLE.HOLMES@sakilacustomer.org;491;Soshanguve;85;South Africa;"1251";30647;2022-07-27;2022;7;27;3;30647;2;1;40;20220731;2.99
30678;148;E148H152;ELEANOR;HUNT;ELEANOR.HUNT@sakilacustomer.org;442;Saint-Denis;79;Runion;"53EE";30678;2022-07-09;2022;7;9;3;30678;6;1;122;20220711;4.99
30679;148;E148H152;ELEANOR;HUNT;ELEANOR.HUNT@sakilacustomer.org;442;Saint-Denis;79;Runion;"53EE";30679;2022-07-11;2022;7;11;3;30679;8;1;93;20220719;1.99
30683;148;E148H152;ELEANOR;HUNT;ELEANOR.HUNT@sakilacustomer.org;442;Saint-Denis;79;Runion;"53EE";30683;2022-07-28;2022;7;28;3;30683;16;1;200;20220731;4.99
30684;148;E148H152;ELEANOR;HUNT;ELEANOR.HUNT@sakilacustomer.org;442;Saint-Denis;79;Runion;"53EE";30684;2022-07-28;2022;7;28;3;30684;11;1;15;20220806;9.99
30689;148;E148H152;ELEANOR;HUNT;ELEANOR.HUNT@sakilacustomer.org;442;Saint-Denis;79;Runion;"53EE";30689;2022-07-29;2022;7;29;3;30689;5;1;158;20220802;4.99
30692;148;E148H152;ELEANOR;HUNT;ELEANOR.HUNT@sakilacustomer.org;442;Saint-Denis;79;Runion;"53EE";30692;2022-07-31;2022;7;31;3;30692;14;1;17;20220804;1.99
30693;148;E148H152;ELEANOR;HUNT;ELEANOR.HUNT@sakilacustomer.org;442;Saint-Denis;79;Runion;"53EE";30693;2022-07-31;2022;7;31;3;30693;9;1;80;20220804;4.99
30700;149;V149B153;VALERIE;BLACK;VALERIE.BLACK@sakilacustomer.org;94;Brockton;103;United States;C5AB;30700;2022-07-09;2022;7;9;3;30700;15;1;112;20220718;10.99
30707;150;D150D154;DANIELLE;DANIELS;DANIELLE.DANIELS@sakilacustomer.org;202;Hidalgo;60;Mexico;C350;30707;2022-07-12;2022;7;12;3;30707;5;1;3;20220713;2.99
30711;151;M151P155;MEGAN;PALMER;MEGAN.PALMER@sakilacustomer.org;291;Laiwu;23;China;C5FF;30711;2022-07-12;2022;7;12;3;30711;1;1;94;20220713;0.99
30714;151;M151P155;MEGAN;PALMER;MEGAN.PALMER@sakilacustomer.org;291;Laiwu;23;China;C5FF;30714;2022-07-27;2022;7;27;3;30714;6;1;63;20220730;0.99
30725;152;A152M156;ALICIA;MILLS;ALICIA.MILLS@sakilacustomer.org;354;Nagaon;44;India;CF87;30725;2022-07-30;2022;7;30;3;30725;3;1;188;20220806;5.99
